num_expediente,fecha,wikidata_fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,wikidata_tipo_vehiculo,tipo_persona,wikidata_tipo_persona,rango_edad,sexo,wikidata_sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S018578,"June 1, 2024",https://wikidata.org/entity/Q69307186,3:05:00,"CALL. PRECIADOS, 19",19,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70538494631,40.41906618678295,true,false
2024S018609,"June 1, 2024",https://wikidata.org/entity/Q69307186,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.7033806886,40.547879210797376,false,false
2024S018609,"June 1, 2024",https://wikidata.org/entity/Q69307186,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.7033806886,40.547879210797376,false,false
2024S018654,"June 2, 2024",https://wikidata.org/entity/Q69307187,2:56:00,CALL. MARCELO USERA / CALL. MONEDEROS,17,12,Usera,https://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70096354973,40.38714693568601,false,false
2024S018664,"May 30, 2024",https://wikidata.org/entity/Q69307184,12:04:00,VICALVARO,53,19,Vicálvaro,https://wikidata.org/entity/Q589403,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.60358693957,40.40694866453852,false,false
2024S018664,"May 30, 2024",https://wikidata.org/entity/Q69307184,12:04:00,VICALVARO,53,19,Vicálvaro,https://wikidata.org/entity/Q589403,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.60358693957,40.40694866453852,false,false
2024S018668,"June 2, 2024",https://wikidata.org/entity/Q69307187,8:45:00,PLAZA. PUERTA CERRADA / CALL. SAN JUSTO,6,1,Centro,https://wikidata.org/entity/Q1763376,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70885383065,40.41377468127311,false,false
2024S018673,"June 2, 2024",https://wikidata.org/entity/Q69307187,9:05:00,"CALL. TORTA, 5",5,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.76977364751,40.36270013182415,false,false
2024S018700,"June 2, 2024",https://wikidata.org/entity/Q69307187,16:10:00,CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL,210,5,Chamartín,,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.67752822856,40.45163824011058,false,false
2024S018723,"June 2, 2024",https://wikidata.org/entity/Q69307187,6:55:00,"CALL. ANDORRA, 5",5,16,Hortaleza,https://wikidata.org/entity/Q1928529,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.64643526724,40.46204151386263,false,false
2024S018831,"June 4, 2024",https://wikidata.org/entity/Q69307189,12:00:00,CALL. CHARCO ALTO / CALL. MARQUES DE CASA TILLY,41,19,Vicálvaro,https://wikidata.org/entity/Q589403,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.54564090103,40.40430867796173,false,false
2024S018862,"June 4, 2024",https://wikidata.org/entity/Q69307189,18:20:00,CALL. ALCALA / CALL. AYALA,183,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67103333519,40.42704547165434,false,false
2024S018881,"June 5, 2024",https://wikidata.org/entity/Q69307190,2:35:00,"CALL. CARRETAS, 7",7,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70322249201,40.41628655726337,false,false
2024S018897,"June 5, 2024",https://wikidata.org/entity/Q69307190,10:00:00,"CALL. MANUEL POMBO ANGULO, 28",28,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65301488134,40.506887135009386,false,false
2024S018961,"June 5, 2024",https://wikidata.org/entity/Q69307190,23:40:00,CALL. DELICIAS / CALL. RAFAEL DE RIEGO,25,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69214716611,40.40405602923822,false,false
2024S018968,"June 6, 2024",https://wikidata.org/entity/Q69307191,2:31:00,"CALL. ATOCHA, 117",117,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69443684108,40.41012341590036,false,false
2024S018999,"June 6, 2024",https://wikidata.org/entity/Q69307191,11:55:00,"PASEO. GENERAL MARTINEZ CAMPOS, 42",42,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69161636736,40.435086345790104,false,false
2024S019015,"June 6, 2024",https://wikidata.org/entity/Q69307191,15:57:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO,36,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.64288554531,40.49178189606217,false,false
2024S019100,"June 7, 2024",https://wikidata.org/entity/Q69307192,12:40:00,"CALL. TRIBALDOS, 29",29,16,Hortaleza,https://wikidata.org/entity/Q1928529,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.63645851365,40.46722299329525,false,false
2024S019100,"June 7, 2024",https://wikidata.org/entity/Q69307192,12:40:00,"CALL. TRIBALDOS, 29",29,16,Hortaleza,https://wikidata.org/entity/Q1928529,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 70 a 74 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.63645851365,40.46722299329525,false,false
2024S019120,"June 7, 2024",https://wikidata.org/entity/Q69307192,15:40:00,CALL. SEGOVIA / CALL. BEATRIZ GALINDO,29,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71382909597,40.41390623369837,false,false
2024S019211,"June 8, 2024",https://wikidata.org/entity/Q69307193,11:30:00,"CALL. FRANCOS RODRIGUEZ, 106",106,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.71893831555,40.46092861432515,false,false
2024S019236,"June 8, 2024",https://wikidata.org/entity/Q69307193,18:40:00,"PASEO. CASTELLANA, 65",65,7,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69163730065,40.44403216858555,false,false
2024S019291,"June 9, 2024",https://wikidata.org/entity/Q69307194,11:52:00,ANILLO CICLISTA PARQUE LINEAL MANZANARES ALTURA DE CMNO. PERALES / CALL. SAN MARIO,48D,12,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.69081959049,40.37909078431079,false,false
2024S019294,"June 9, 2024",https://wikidata.org/entity/Q69307194,14:00:00,"CTRA. RODAJOS, 2",2,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.77714421827,40.41171419926557,false,false
2024S019318,"June 9, 2024",https://wikidata.org/entity/Q69307194,21:25:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,82,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.6698917493,40.411790763606966,false,false
2024S019318,"June 9, 2024",https://wikidata.org/entity/Q69307194,21:25:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,82,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.6698917493,40.411790763606966,false,false
2024S019358,"June 9, 2024",https://wikidata.org/entity/Q69307194,12:36:00,"AVDA. ALEJANDRO DE LA SOTA, 1",1,21,Barajas,https://wikidata.org/entity/Q807230,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.61843115886,40.478428926369524,false,false
2024S019379,"June 9, 2024",https://wikidata.org/entity/Q69307194,22:00:00,CALL. JORGE JUAN / CALL. LAGASCA,17,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.68511183595,40.42382775482391,false,false
2024S019393,"June 10, 2024",https://wikidata.org/entity/Q69307195,15:00:00,"CALL. TOLEDO, 89",89,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70958985944,40.40978816698433,false,false
2024S019393,"June 10, 2024",https://wikidata.org/entity/Q69307195,15:00:00,"CALL. TOLEDO, 89",89,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),,pedestrian,https://wikidata.org/entity/Q221488,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,-3.70958985944,40.40978816698433,false,false
2024S019450,"June 11, 2024",https://wikidata.org/entity/Q69307196,11:05:00,"CMNO. PERALES, 23",23,12,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68093281905,40.37059977447705,false,false
2024S019452,"June 11, 2024",https://wikidata.org/entity/Q69307196,11:40:00,VIA CICLISTA ANILLO VERDE CICLISTA KM 19-200,98,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64462194805,40.38086205595379,false,false
2024S019452,"June 11, 2024",https://wikidata.org/entity/Q69307196,11:40:00,VIA CICLISTA ANILLO VERDE CICLISTA KM 19-200,98,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,-3.64462194805,40.38086205595379,false,false
2024S019453,"June 11, 2024",https://wikidata.org/entity/Q69307196,8:50:00,CALL. BANDERA / CALL. ZAIDA,10,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.73496049006,40.39641339629012,false,false
2024S019455,"June 11, 2024",https://wikidata.org/entity/Q69307196,11:30:00,"CALL. ARROYO FONTARRON, 463",463,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.63317782585,40.395420937473915,false,false
2024S019457,"June 10, 2024",https://wikidata.org/entity/Q69307195,12:45:00,"CALL. ALCALA, 213",213,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66580036345,40.42956222077638,false,false
2024S019458,"June 11, 2024",https://wikidata.org/entity/Q69307196,12:35:00,CALL. DONOSO CORTES / CALL. VALLEHERMOSO,24,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7085230744,40.43617315313711,false,false
2024S019462,"June 11, 2024",https://wikidata.org/entity/Q69307196,13:45:00,"CALL. EMBAJADORES, 320",320,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68037136006,40.37099047120142,false,false
2024S019484,"June 11, 2024",https://wikidata.org/entity/Q69307196,17:10:00,"CALL. GRAN VIA, 29",29,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7035690955,40.42014031782695,false,false
2024S019549,"June 12, 2024",https://wikidata.org/entity/Q69307197,14:50:00,CALL. ESTOCOLMO / CALL. LIVERPOOL,91,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 10 a 14 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.60362625983,40.43376844855694,false,false
2024S019558,"June 12, 2024",https://wikidata.org/entity/Q69307197,16:30:00,"CALL. RAFAEL DE RIEGO, 33",33,2,Arganzuela,https://wikidata.org/entity/Q2000929,Choque contra obstáculo fijo,Nublado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69231577471,40.402109061305474,false,false
2024S019570,"June 12, 2024",https://wikidata.org/entity/Q69307197,17:40:00,CALL. SERRANO / CALL. MARTINEZ DE LA ROSA,63,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68677101881,40.43280892253886,false,false
2024S019578,"June 12, 2024",https://wikidata.org/entity/Q69307197,19:28:00,"CALL. ANTONIO DE CABEZON, 71",71,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.6826340526,40.498175511876916,false,false
2024S019583,"June 12, 2024",https://wikidata.org/entity/Q69307197,19:25:00,CALL. CLAUDIO COELLO / CALL. JORGE JUAN,31,4,Salamanca,https://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68671914859,40.42423263447457,false,false
